Vehicle #,Vehicle Model,Vehicle Serial #,Engine Make,Engine Hours,Engine Model,Engine RPM,Alternator RPM,Engine HP,Alternator HP,Left-CO2%,Left-CO,Left-NOx,Right-CO2%,Right-CO,Right-NOX,Location,Company,Test Date
HT028,CAT793,Testht028,CAT,0,3516,1600,,2500,,7.1,84,562,7,105,598,TestLocation,TestCo,1/10/2016
HT060,CAT793,Testht060,CAT,0,3516,1600,,2500,,6.4,74,968,6.6,78,896,TestLocation,TestCo,1/10/2016
HT051,CAT793,Testht051,CAT,0,3516,1600,,2500,,7.2,87,102,7.2,82,121,TestLocation,TestCo,1/10/2016
HT024,CAT793,Testht024,CAT,0,3516,1600,,2500,,7.2,111,421,7.5,98,295,TestLocation,TestCo,1/10/2016
HT022,CAT793,Testht022,CAT,0,3516,1600,,2500,,7.2,82,843,7.2,103,634,TestLocation,TestCo,1/10/2016
HT013,CAT795,testht013,CAT,0,C175,1800,1800,3000,3000,7.2,434,380,7,388,301,TestLocation,TestCo,1/11/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,5.4,285,269,6.8,436,144,TestLocation,TestCo,1/11/2016
HT015,CAT795,testht015,CAT,0,C175,1800,1800,3000,3000,7.7,245,495,7.5,333,317,TestLocation,TestCo,1/11/2016
HT011,CAT795,testht011,CAT,0,C175,1800,1800,3000,3000,4.1,540,102,6.7,413,288,TestLocation,TestCo,1/11/2016
HT016,CAT795,testht016,CAT,0,C175,1800,1800,3000,3000,7,351,431,7.3,446,237,TestLocation,TestCo,1/11/2016
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,7.1,99,874,7.4,206,666,TestLocation,TestCo,1/12/2016
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,6.5,103,743,7,92,461,TestLocation,TestCo,1/12/2016
HT002,Komatsu 930,testht002,Cummins,0,QSK60,1800,1800,2500,2500,6.7,75,863,7.4,126,751,TestLocation,TestCo,1/12/2016
HT008,Komatsu 930,testht008,Cummins,0,QSK60,1800,1800,2500,2500,7.4,169,927,7.4,282,860,TestLocation,TestCo,1/12/2016
HT003,Komatsu 930,testht003,MTU,0,16V-4000,1800,1800,2500,2500,7.4,1126,852,6.8,887,467,TestLocation,TestCo,1/13/2016
HT006,Komatsu 930,testht006,MTU,0,16V-4000,1800,1800,2500,2500,6.2,150,932,5.8,146,561,TestLocation,TestCo,1/13/2016
HT005,Komatsu 930,testht005,MTU,0,16V-4000,1800,1800,2500,2500,6.5,512,1144,7.9,570,860,TestLocation,TestCo,1/13/2016
HT027,CAT793,Testht027,CAT,0,3516,1600,,2500,,6.7,64,557,6.8,56,574,TestLocation,TestCo,1/16/2016
HT064,CAT793,Testht064,CAT,0,3516,1600,,2500,,6.6,62,739,6.6,80,637,TestLocation,TestCo,1/16/2016
HT051,CAT793,Testht051,CAT,0,3516,1600,,2500,,6,55,212,6.4,62,144,TestLocation,TestCo,1/16/2016
HT024,CAT793,Testht024,CAT,0,3516,1600,,2500,,6.1,77,582,6.7,82,642,TestLocation,TestCo,1/16/2016
HT021,CAT793,Testht021,CAT,0,3516,1600,,2500,,6.9,64,574,6.7,85,637,TestLocation,TestCo,1/16/2016
HT043,CAT793,Testht043,CAT,0,3516,1600,,2500,,6.2,61,661,6.6,80,596,TestLocation,TestCo,1/16/2016
HT066,CAT793,Testht066,CAT,0,3516,1600,,2500,,6.3,71,511,6.3,94,508,TestLocation,TestCo,1/16/2016
HT025,CAT793,Testht025,CAT,0,3516,1600,,2500,,6.6,70,727,6.9,80,753,TestLocation,TestCo,1/16/2016
HT046,CAT793,Testht046,CAT,0,3516,1600,,2500,,6.3,61,154,6.6,87,151,TestLocation,TestCo,1/16/2016
HT026,CAT793,Testht026,CAT,0,3516,1600,,2500,,6.6,74,676,6.6,63,568,TestLocation,TestCo,1/16/2016
HT023,CAT793,Testht023,CAT,0,3516,1600,,2500,,6.2,62,468,6.8,74,389,TestLocation,TestCo,1/17/2016
HT050,CAT793,Testht050,CAT,0,3516,1600,,2500,,5.7,70,253,6.7,58,394,TestLocation,TestCo,1/17/2016
HT022,CAT793,Testht022,CAT,0,3516,1600,,2500,,7.1,73,211,7,87,610,TestLocation,TestCo,1/17/2016
HT020,CAT793,Testht019,CAT,0,3516,1600,,2500,,6.2,59,701,6.5,51,761,TestLocation,TestCo,1/17/2016
HT019,CAT793,Testht019,CAT,0,3516,1600,,2500,,6,42,449,6.7,51,478,TestLocation,TestCo,1/17/2016
HT028,CAT793,Testht028,CAT,0,3516,1600,,2500,,7,49,645,6.9,65,759,TestLocation,TestCo,1/17/2016
HT074,CAT793,Testht074,CAT,0,3516,1600,,2500,,6.6,82,561.2,6.9,150,609.9,TestLocation,TestCo,1/17/2016
HT060,CAT793,Testht060,CAT,0,3516,1600,,2500,,6.3,61,634,6.7,57,667,TestLocation,TestCo,1/17/2016
HT048,CAT793,Testht048,CAT,0,3516,1600,,2500,,6.6,105,269,6.5,84,194,TestLocation,TestCo,1/24/2016
HT049,CAT793,Testht049,CAT,0,3516,1600,,2500,,6.6,107,371,6.7,135,250,TestLocation,TestCo,1/24/2016
HT047,CAT793,Testht047,CAT,0,3516,1600,,2500,,6.4,96,419,6.5,67,416,TestLocation,TestCo,1/24/2016
HT029,CAT793,Testht029,CAT,0,3516,1600,,2500,,6.4,81,616,6.4,67,594,TestLocation,TestCo,1/24/2016
HT030,CAT793,Testht030,CAT,0,3516,1600,,2500,,7,73,601,7.1,76,587,TestLocation,TestCo,1/24/2016
HT031,CAT793,Testht031,CAT,0,3516,1600,,2500,,6.7,72,619,6.8,71,746,TestLocation,TestCo,1/24/2016
HT038,CAT793,Testht038,CAT,0,3516,1600,,2500,,6.3,66,659,6.8,96,649,TestLocation,TestCo,1/24/2016
HT035,CAT793,Testht035,CAT,0,3516,1600,,2500,,6.7,87,521,6.7,69,621,TestLocation,TestCo,1/24/2016
HT032,CAT793,Testht032,CAT,0,3516,1600,,2500,,7.1,84,636,7.2,78,665,TestLocation,TestCo,1/24/2016
HT044,CAT793,Testht044,CAT,0,3516,1600,,2500,,6.9,134,270,6.9,94,262,TestLocation,TestCo,1/25/2016
HT070,CAT793,Testht070,CAT,0,3516,1600,,2500,,6.9,93,488,6.7,78,778,TestLocation,TestCo,1/25/2016
HT068,CAT793,Testht068,CAT,0,3516,1600,,2500,,6.8,83,392,7,93,445,TestLocation,TestCo,1/25/2016
HT034,CAT793,Testht034,CAT,0,3516,1600,,2500,,6.7,86,507,6.7,79,577,TestLocation,TestCo,1/25/2016
HT045,CAT793,Testht045,CAT,0,3516,1600,,2500,,6.8,92,373,6.9,116,336,TestLocation,TestCo,1/25/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.7,71,667,6.9,76,388,TestLocation,TestCo,1/25/2016
HT054,CAT793,Testht054,CAT,0,3516,1600,,2500,,7,117,268,7.1,112,280,TestLocation,TestCo,1/25/2016
HT033,CAT793,Testht033,CAT,0,3516,1600,,2500,,7.3,114,753,7.2,95,542,TestLocation,TestCo,1/25/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,7.3,361,448,7.4,469,462,TestLocation,TestCo,1/26/2016
HT017,CAT795,testht017,CAT,0,C175,1800,1800,3000,3000,6.9,406,332,6.9,493,193,TestLocation,TestCo,1/26/2016
HT015,CAT795,testht015,CAT,0,C175,1800,1800,3000,3000,6.4,246,375,7.7,375,279,TestLocation,TestCo,1/26/2016
HT013,CAT795,testht013,CAT,0,C175,1800,1800,3000,3000,6.7,367,402,7.7,498,382,TestLocation,TestCo,1/26/2016
HT013,CAT795,testht013,CAT,0,C175,1800,1800,3000,3000,7.3,399,490,7.7,519,264,TestLocation,TestCo,1/30/2016
HT011,CAT795,testht011,CAT,0,C175,1800,1800,3000,3000,7.1,395,416,7.4,431,342,TestLocation,TestCo,1/30/2016
HT016,CAT795,testht016,CAT,0,C175,1800,1800,3000,3000,7,352,577,7.6,453,619,TestLocation,TestCo,1/30/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,7.4,389,565,7.7,498,578,TestLocation,TestCo,1/30/2016
HT017,CAT795,testht017,CAT,0,C175,1800,1800,3000,3000,7.4,420,522,7.6,461,541,TestLocation,TestCo,1/30/2016
HT012,CAT795,testht012,CAT,0,C175,1800,1800,3000,3000,7.2,364,560,7.5,440,522,TestLocation,TestCo,1/30/2016
HT010,Komatsu 930,testht010,Cummins,0,QSK60,1800,1800,2500,2500,6.8,82,952,7.2,186,1049,TestLocation,TestCo,1/31/2016
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,6.9,85,605,7.2,111,1104,TestLocation,TestCo,1/31/2016
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,6.6,143,887,6.8,112,685,TestLocation,TestCo,1/31/2016
HT002,Komatsu 930,testht002,Cummins,0,QSK60,1800,1800,2500,2500,6.8,75,508,7.5,132,907,TestLocation,TestCo,1/31/2016
HT074,CAT793,Testht074,CAT,0,3516,1600,,2500,,6.5,97,631.5,6.8,72,615.9,TestLocation,TestCo,2/3/2016
HT037,CAT793,Testht037,CAT,0,3516,1600,,2500,,6.3,50,616,6.4,58,641,TestLocation,TestCo,2/3/2016
HT057,CAT793,Testht057,CAT,0,3516,1600,,2500,,6.6,54,419,6.4,69,321,TestLocation,TestCo,2/3/2016
HT064,CAT793,Testht064,CAT,0,3516,1600,,2500,,6.5,62,583,6.6,57,405,TestLocation,TestCo,2/3/2016
HT051,CAT793,Testht051,CAT,0,3516,1600,,2500,,6.8,44,123,6.7,49,180,TestLocation,TestCo,2/3/2016
HT050,CAT793,Testht050,CAT,0,3516,1600,,2500,,6.7,55,293,6.7,56,198,TestLocation,TestCo,2/3/2016
HT043,CAT793,Testht043,CAT,0,3516,1600,,2500,,6.5,81,434,6.7,107,571,TestLocation,TestCo,2/3/2016
HT046,CAT793,Testht046,CAT,0,3516,1600,,2500,,6.5,50,545,6.6,85,299,TestLocation,TestCo,2/3/2016
HT034,CAT793,Testht034,CAT,0,3516,1600,,2500,,6.6,58,655,6.2,68,757,TestLocation,TestCo,2/7/2016
HT031,CAT793,Testht031,CAT,0,3516,1600,,2500,,6.8,55,820,6.8,59,822,TestLocation,TestCo,2/7/2016
HT054,CAT793,Testht054,CAT,0,3516,1600,,2500,,6.7,93,239,6.8,102,641,TestLocation,TestCo,2/7/2016
HT035,CAT793,Testht035,CAT,0,3516,1600,,2500,,6.5,71,970,6.8,45,795,TestLocation,TestCo,2/7/2016
HT032,CAT793,Testht032,CAT,0,3516,1600,,2500,,6.8,70,859,6.9,65,825,TestLocation,TestCo,2/7/2016
HT048,CAT793,Testht048,CAT,0,3516,1600,,2500,,6.4,84,195,6.3,74,166,TestLocation,TestCo,2/7/2016
HT049,CAT793,Testht049,CAT,0,3516,1600,,2500,,6.4,79,157,6.4,98,162,TestLocation,TestCo,2/7/2016
HT045,CAT793,Testht045,CAT,0,3516,1600,,2500,,6.1,69,589,6.1,89,226,TestLocation,TestCo,2/8/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.3,42,586,6.5,48,547,TestLocation,TestCo,2/8/2016
HT038,CAT793,Testht038,CAT,0,3516,1600,,2500,,6.6,60,778,6.5,83,590,TestLocation,TestCo,2/8/2016
HT033,CAT793,Testht033,CAT,0,3516,1600,,2500,,7.1,70,732,7.1,59,601,TestLocation,TestCo,2/8/2016
HT044,CAT793,Testht044,CAT,0,3516,1600,,2500,,6.6,111,382,6.8,76,444,TestLocation,TestCo,2/8/2016
HT070,CAT793,Testht070,CAT,0,3516,1600,,2500,,6.5,75,845,6.5,60,740,TestLocation,TestCo,2/8/2016
HT047,CAT793,Testht047,CAT,0,3516,1600,,2500,,6.3,67,212,6.7,68,329,TestLocation,TestCo,2/8/2016
HT029,CAT793,Testht029,CAT,0,3516,1600,,2500,,6.3,71,681,6.4,48,587,TestLocation,TestCo,2/8/2016
HT068,CAT793,Testht068,CAT,0,3516,1600,,2500,,6.6,59,448,6.8,76,419,TestLocation,TestCo,2/8/2016
HT030,CAT793,Testht030,CAT,0,3516,1600,,2500,,7.1,63,636,7,60,652,TestLocation,TestCo,2/8/2016
HT051,CAT793,Testht051,CAT,0,3516,1600,,2500,,6.9,78,407,7,86,149,TestLocation,TestCo,2/13/2016
HT026,CAT793,Testht026,CAT,0,3516,1600,,2500,,7.1,73,605,6.8,55,610,TestLocation,TestCo,2/13/2016
HT047,CAT793,Testht047,CAT,0,3516,1600,,2500,,7,109,410,6.9,78,145,TestLocation,TestCo,2/13/2016
HT060,CAT793,Testht060,CAT,0,3516,1600,,2500,,6.7,65,915,6.7,71,822,TestLocation,TestCo,2/13/2016
HT027,CAT793,Testht027,CAT,0,3516,1600,,2500,,7.2,63,549,7.4,82,594,TestLocation,TestCo,2/13/2016
HT074,CAT793,Testht074,CAT,0,3516,1600,,2500,,6.7,111,577.8,6.7,90,580.1,TestLocation,TestCo,2/13/2016
HT025,CAT793,Testht025,CAT,0,3516,1600,,2500,,7.3,63,639,7.1,81,564,TestLocation,TestCo,2/13/2016
HT019,CAT793,Testht019,CAT,0,3516,1600,,2500,,6.7,54,713,7,53,745,TestLocation,TestCo,2/13/2016
HT012,CAT795,testht012,CAT,0,C175,1800,1800,3000,3000,6.8,348,404,7.3,453,413,TestLocation,TestCo,2/14/2016
HT022,CAT793,Testht022,CAT,0,3516,1600,,2500,,7.5,87,792,7.3,141,372,TestLocation,TestCo,2/15/2016
HT066,CAT793,Testht066,CAT,0,3516,1600,,2500,,7.5,210,570,7.4,224,569,TestLocation,TestCo,2/15/2016
HT028,CAT793,Testht028,CAT,0,3516,1600,,2500,,7,46,626,7,72,599,TestLocation,TestCo,2/16/2016
HT043,CAT793,Testht043,CAT,0,3516,1600,,2500,,6.7,62,450,7,109,516,TestLocation,TestCo,2/16/2016
HT066,CAT793,Testht066,CAT,0,3516,1600,,2500,,6.5,61,527,6.5,87,603,TestLocation,TestCo,2/16/2016
HT023,CAT793,Testht023,CAT,0,3516,1600,,2500,,6.9,105,671,7.1,84,418,TestLocation,TestCo,2/16/2016
HT032,CAT793,Testht032,CAT,0,3516,1600,,2500,,6.9,45,871,7,59,814,TestLocation,TestCo,2/16/2016
HT048,CAT793,Testht048,CAT,0,3516,1600,,2500,,6.7,90,267,6.4,63,264,TestLocation,TestCo,2/16/2016
HT021,CAT793,Testht021,CAT,0,3516,1600,,2500,,6.7,47,637,6.7,51,722,TestLocation,TestCo,2/16/2016
HT057,CAT793,Testht057,CAT,0,3516,1600,,2500,,6.7,81,449,6.8,94,425,TestLocation,TestCo,2/16/2016
HT064,CAT793,Testht064,CAT,0,3516,1600,,2500,,6.2,60,448,6.6,65,466,TestLocation,TestCo,2/16/2016
HT029,CAT793,Testht029,CAT,0,3516,1600,,2500,,6.5,67,617,6.6,96,573,TestLocation,TestCo,2/20/2016
HT030,CAT793,Testht030,CAT,0,3516,1600,,2500,,7.1,50,673,7.1,62,645,TestLocation,TestCo,2/20/2016
HT033,CAT793,Testht033,CAT,0,3516,1600,,2500,,7.1,86,552,7.2,72,612,TestLocation,TestCo,2/20/2016
HT044,CAT793,Testht044,CAT,0,3516,1600,,2500,,6.6,142,481,6.9,91,437,TestLocation,TestCo,2/20/2016
HT048,CAT793,Testht048,CAT,0,3516,1600,,2500,,6.9,95,270,6.6,66,142,TestLocation,TestCo,2/21/2016
HT068,CAT793,Testht068,CAT,0,3516,1600,,2500,,6.8,70,564,6.9,95,559,TestLocation,TestCo,2/21/2016
HT034,CAT793,Testht034,CAT,0,3516,1600,,2500,,7,66,694,6.9,63,818,TestLocation,TestCo,2/21/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.4,68,648,6.6,72,461,TestLocation,TestCo,2/21/2016
HT070,CAT793,Testht070,CAT,0,3516,1600,,2500,,6.8,87,647,6.7,91,602,TestLocation,TestCo,2/22/2016
HT049,CAT793,Testht049,CAT,0,3516,1600,,2500,,6.5,108,295,6.7,127,169,TestLocation,TestCo,2/22/2016
HT045,CAT793,Testht045,CAT,0,3516,1600,,2500,,6.9,79,443,6.8,78,305,TestLocation,TestCo,2/22/2016
HT038,CAT793,Testht038,CAT,0,3516,1600,,2500,,6.3,110,683,7.1,110,1022,TestLocation,TestCo,2/22/2016
HT047,CAT793,Testht047,CAT,0,3516,1600,,2500,,6,59,161,6.7,62,315,TestLocation,TestCo,2/22/2016
HT035,CAT793,Testht035,CAT,0,3516,1600,,2500,,6.5,75,348,7.1,65,835,TestLocation,TestCo,2/22/2016
HT017,CAT795,testht017,CAT,0,C175,1800,1800,3000,3000,6.3,361,495,7,448,475,TestLocation,TestCo,2/23/2016
HT012,CAT795,testht012,CAT,0,C175,1800,1800,3000,3000,6.6,374,540,6.9,451,438,TestLocation,TestCo,2/23/2016
HT015,CAT795,testht015,CAT,0,C175,1800,1800,3000,3000,6.6,246,725,7.3,344,540,TestLocation,TestCo,2/23/2016
HT011,CAT795,testht011,CAT,0,C175,1800,1800,3000,3000,6.3,355,399,6.7,403,436,TestLocation,TestCo,2/23/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,6.4,334,501,6.6,436,352,TestLocation,TestCo,2/23/2016
HT022,CAT793,Testht022,CAT,0,3516,1600,,2500,,7.1,89,671,7.1,143,910,TestLocation,TestCo,2/27/2016
HT050,CAT793,Testht050,CAT,0,3516,1600,,2500,,6.4,73,166,6.4,59,71,TestLocation,TestCo,2/27/2016
HT025,CAT793,Testht025,CAT,0,3516,1600,,2500,,6.9,59,580,6.7,75,610,TestLocation,TestCo,2/27/2016
HT019,CAT793,Testht019,CAT,0,3516,1600,,2500,,6.6,59,685,6.6,70,543,TestLocation,TestCo,2/27/2016
HT051,CAT793,Testht051,CAT,0,3516,1600,,2500,,6.7,86,431,6.7,69,207,TestLocation,TestCo,2/27/2016
HT028,CAT793,Testht028,CAT,0,3516,1600,,2500,,6.8,55,723,6.8,70,697,TestLocation,TestCo,2/27/2016
HT026,CAT793,Testht026,CAT,0,3516,1600,,2500,,7,81,648,6.7,71,564,TestLocation,TestCo,2/27/2016
HT024,CAT793,Testht024,CAT,0,3516,1600,,2500,,6.2,74,497,6.7,69,678,TestLocation,TestCo,2/27/2016
HT060,CAT793,Testht060,CAT,0,3516,1600,,2500,,6.7,80,871,6.9,88,813,TestLocation,TestCo,2/27/2016
HT027,CAT793,Testht027,CAT,0,3516,1600,,2500,,6.9,75,724,6.8,78,680,TestLocation,TestCo,2/27/2016
HT074,CAT793,Testht074,CAT,0,3516,1600,,2500,,6.9,123,571.8,6.9,105,573.9,TestLocation,TestCo,2/27/2016
HT053,CAT793,Testht053,CAT,0,3516,1600,,2500,,6.9,295,651,6.8,161,338,TestLocation,TestCo,2/27/2016
HT021,CAT793,Testht021,CAT,0,3516,1600,,2500,,6.6,83,724,6.6,79,672,TestLocation,TestCo,2/28/2016
HT046,CAT793,Testht046,CAT,0,3516,1600,,2500,,6.4,94,133,6.6,116,139,TestLocation,TestCo,2/28/2016
HT043,CAT793,Testht043,CAT,0,3516,1600,,2500,,6.6,63,522,6.6,86,450,TestLocation,TestCo,2/28/2016
HT066,CAT793,Testht066,CAT,0,3516,1600,,2500,,6.3,72,566,6.5,104,367,TestLocation,TestCo,2/28/2016
HT020,CAT793,Testht019,CAT,0,3516,1600,,2500,,6.5,58,896,6.4,56,561,TestLocation,TestCo,2/28/2016
HT023,CAT793,Testht023,CAT,0,3516,1600,,2500,,7.3,95,426,7.1,84,681,TestLocation,TestCo,2/29/2016
HT057,CAT793,Testht057,CAT,0,3516,1600,,2500,,6.9,110,573,6.8,127,587,TestLocation,TestCo,2/29/2016
HT015,CAT795,testht015,CAT,0,C175,1800,1800,3000,3000,7.2,253,886,7.5,289,1055,TestLocation,TestCo,3/1/2016
HT011,CAT795,testht011,CAT,0,C175,1800,1800,3000,3000,5.5,273,481,6.6,396,481,TestLocation,TestCo,3/1/2016
HT014,CAT795,testht014,CAT,0,C175,1800,1800,3000,3000,7,372,524,7.3,426,519,TestLocation,TestCo,3/1/2016
HT017,CAT795,testht017,CAT,0,C175,1800,1800,3000,3000,7,363,611,7.4,450,587,TestLocation,TestCo,3/1/2016
HT013,CAT795,testht013,CAT,0,C175,1800,1800,3000,3000,6.8,363,523,7.4,435,711,TestLocation,TestCo,3/1/2016
HT016,CAT795,testht016,CAT,0,C175,1800,1800,3000,3000,7.1,414,671,7.6,507,514,TestLocation,TestCo,3/1/2016
HT009,Komatsu 930,testht009,Cummins,0,QSK60,1800,1800,2500,2500,6.6,80,1175,6.8,118,1110,TestLocation,TestCo,3/2/2016
HT001,Komatsu 930,testht001,Cummins,0,QSK60,1800,1800,2500,2500,6.8,117,909,6.7,95,640,TestLocation,TestCo,3/2/2016
HT002,Komatsu 930,testht002,Cummins,0,QSK60,1800,1800,2500,2500,6.1,63,911,7,126,870,TestLocation,TestCo,3/2/2016
HT010,Komatsu 930,testht010,Cummins,0,QSK60,1800,1800,2500,2500,6.7,77,1156,6.8,161,1077,TestLocation,TestCo,3/2/2016
HT047,CAT793,Testht047,CAT,0,3516,1600,,2500,,6.5,86,395,6.6,81,437,TestLocation,TestCo,3/11/2016
HT035,CAT793,Testht035,CAT,0,3516,1600,,2500,,6.8,89,640,7,72,679,TestLocation,TestCo,3/11/2016
HT032,CAT793,Testht032,CAT,0,3516,1600,,2500,,7.4,107,498,7.6,105,522,TestLocation,TestCo,3/11/2016
HT044,CAT793,Testht044,CAT,0,3516,1600,,2500,,6.6,105,494,7,94,434,TestLocation,TestCo,3/11/2016
HT031,CAT793,Testht031,CAT,0,3516,1600,,2500,,7.2,92,782,7.3,85,726,TestLocation,TestCo,3/12/2016
HT049,CAT793,Testht049,CAT,0,3516,1600,,2500,,7,166,402,7.2,211,134,TestLocation,TestCo,3/12/2016
HT029,CAT793,Testht029,CAT,0,3516,1600,,2500,,6.6,89,653,6.8,84,703,TestLocation,TestCo,3/12/2016
HT045,CAT793,Testht045,CAT,0,3516,1600,,2500,,6.9,89,574,7,88,307,TestLocation,TestCo,3/12/2016
HT042,CAT793,Testht042,CAT,0,3516,1600,,2500,,6.9,113,494,7.1,108,499,TestLocation,TestCo,3/12/2016
HT038,CAT793,Testht038,CAT,0,3516,1600,,2500,,6.4,166,622,7.8,245,642,TestLocation,TestCo,3/12/2016
HT033,CAT793,Testht033,CAT,0,3516,1600,,2500,,7.7,125,580,7.6,121,529,TestLocation,TestCo,3/12/2016
HT024,CAT793,Testht024,CAT,0,3516,1600,,2500,,6.4,94,722,7.3,93,636,TestLocation,TestCo,3/26/2016
HT029,CAT793,Testht029,CAT,0,3516,1600,,2500,,6,94,619,7.3,128,620,TestLocation,TestCo,3/26/2016
HT035,CAT793,Testht035,CAT,0,3516,1600,,2500,,6.9,72,866,7.1,107,743,TestLocation,TestCo,3/26/2016
HT023,CAT793,Testht023,CAT,0,3516,1600,,2500,,7.2,101,518,7,103,578,TestLocation,TestCo,3/26/2016
HT045,CAT793,Testht045,CAT,0,3516,1600,,2500,,6.7,70,255,6.8,76,368,TestLocation,TestCo,3/27/2016
HT027,CAT793,Testht027,CAT,0,3516,1600,,2500,,7,101,632,7.2,85,674,TestLocation,TestCo,3/27/2016
HT032,CAT793,Testht032,CAT,0,3516,1600,,2500,,7.4,114,662,7.7,110,500,TestLocation,TestCo,3/27/2016
HT030,CAT793,Testht030,CAT,0,3516,1600,,2500,,7.7,109,896,7.6,117,799,TestLocation,TestCo,3/27/2016
HT019,CAT793,Testht019,CAT,0,3516,1600,,2500,,6.7,66,765,7,67,797,TestLocation,TestCo,3/27/2016
HT031,CAT793,Testht031,CAT,0,3516,1600,,2500,,7.1,106,567,7.4,84,650,TestLocation,TestCo,3/27/2016
HT037,CAT793,Testht037,CAT,0,3516,1600,,2500,,6.5,93,619,6.7,116,679,TestLocation,TestCo,3/27/2016
HT028,CAT793,Testht028,CAT,0,3516,1600,,2500,,7.1,88,690,7.3,92,587,TestLocation,TestCo,3/27/2016
HT070,CAT793,Testht070,CAT,0,3516,1600,,2500,,6.6,89,483,6.5,69,652,TestLocation,TestCo,3/28/2016
HT021,CAT793,Testht021,CAT,0,3516,1600,,2500,,6.8,88,945,6.9,76,715,TestLocation,TestCo,3/28/2016
HT034,CAT793,Testht034,CAT,0,3516,1600,,2500,,6.6,81,349,6.6,75,690,TestLocation,TestCo,3/28/2016
HT043,CAT793,Testht043,CAT,0,3516,1600,,2500,,6.9,100,310,6.7,204,468,TestLocation,TestCo,3/29/2016
HT074,CAT793,Testht074,CAT,0,3516,1600,,2500,,7.1,179,550.3,6.8,94,588.5,TestLocation,TestCo,3/29/2016
HT020,CAT793,Testht019,CAT,0,3516,1600,,2500,,6.8,89,529,6.9,85,852,TestLocation,TestCo,3/29/2016
HT038,CAT793,Testht038,CAT,0,3516,1600,,2500,,7,134,729,7.2,155,625,TestLocation,TestCo,3/29/2016
HT064,CAT793,Testht064,CAT,0,3516,1600,,2500,,6.8,100,551,6.9,105,339,TestLocation,TestCo,3/29/2016
HT033,CAT793,Testht033,CAT,0,3516,1600,,2500,,7.5,127,652,7.5,111,796,TestLocation,TestCo,3/29/2016
HT047,CAT793,Testht047,CAT,0,3516,1600,,2500,,6.8,118,259,7.1,96,324,TestLocation,TestCo,3/29/2016
HT048,CAT793,Testht048,CAT,0,3516,1600,,2500,,6.8,105,361,6.8,85,436,TestLocation,TestCo,3/29/2016
HT068,CAT793,Testht068,CAT,0,3516,1600,,2500,,6.9,63,443,7.3,82,445,TestLocation,TestCo,3/29/2016
HT049,CAT793,Testht049,CAT,0,3516,1600,,2500,,6.9,145,394,7.1,207,93,TestLocation,TestCo,3/29/2016
HT067,CAT793,Testht067,CAT,0,3516,1600,,2500,,6.3,83,618,6.5,155,504,TestLocation,TestCo,4/2/2016
HT062,CAT793,Testht062,CAT,0,3516,1600,,2500,,6.9,194,495,6.5,256,642,TestLocation,TestCo,4/2/2016
HT041,CAT793,Testht041,CAT,0,3516,1600,,2500,,6.8,81,530,6.9,79,530,TestLocation,TestCo,4/2/2016
HT071,CAT793,Testht071,CAT,0,3516,1600,,2500,,6.8,205,498.7,6.9,188,572,TestLocation,TestCo,4/2/2016
HT072,CAT793,Testht072,CAT,0,3516,1600,,2500,,6.6,113,534.4,6.6,186,462.5,TestLocation,TestCo,4/2/2016
HT055,CAT793,Testht055,CAT,0,3516,1600,,2500,,6.8,114,292,6.9,97,272,TestLocation,TestCo,4/2/2016
HT058,CAT793,Testht058,CAT,0,3516,1600,,2500,,6.6,306,425,7.2,218,536,TestLocation,TestCo,4/2/2016
HT056,CAT793,Testht056,CAT,0,3516,1600,,2500,,6.8,131,481,6.9,126,353,TestLocation,TestCo,4/2/2016
HT039,CAT793,Testht039,CAT,0,3516,1600,,2500,,6.5,147,560,7.6,241,579,TestLocation,TestCo,4/4/2016
HT053,CAT793,Testht053,CAT,0,3516,1600,,2500,,7.1,486,275,7,253,723,TestLocation,TestCo,4/4/2016
HT052,CAT793,Testht052,CAT,0,3516,1600,,2500,,6.9,170,282,7.2,188,264,TestLocation,TestCo,4/4/2016
HT065,CAT793,Testht065,CAT,0,3516,1600,,2500,,6.9,110,575,7.1,134,607,TestLocation,TestCo,4/4/2016
HT073,CAT793,Testht073,CAT,0,3516,1600,,2500,,6.5,144,471.5,6.6,157,354.2,TestLocation,TestCo,4/4/2016
HT062,CAT793,Testht062,CAT,0,3516,1600,,2500,,7.3,316,613,7.2,197,578,TestLocation,TestCo,4/5/2016
HT052,CAT793,Testht052,CAT,0,3516,1600,,2500,,6.2,117,329,6.6,117,348,TestLocation,TestCo,4/8/2016
